2.6239,7.5466,3.3885
-2.3362,-4.369,3.2935
3.3064,-1.2986,4.2695
3.3064,-1.2986,4.2695
8.8735,-10.301,2.6775
3.4871,4.1468,3.9005
6.6395,-8.2176,3.7593
6.3423,-0.18496,4.6438
5.9745,0.54323,-0.67413
6.3526,-10.029,1.8787
2.4542,5.4789,5.2343
8.0066,-8.508,4.5084
7.1482,-0.23172,4.9441
6.1593,-5.3854,-1.0326
1.927,-15.797,3.7508
4.161,3.9642,4.3583
7.4374,-8.8046,4.5486
1.6699,-3.4817,4.6218
8.2153,-0.59267,-2.0327
7.0141,-10.764,3.6286
1.0205,4.0034,3.3936
5.8529,-7.8489,3.3483
1.2572,-4.0142,4.5277
3.5164,-5.7001,-0.42522
5.7041,-12.299,1.8276
-0.93303,1.8294,3.8567
3.757,-5.6052,2.5365
1.8427,-0.36862,5.2589
10.52,-1.1425,-0.27768
7.308,-8.8121,0.91336
2.7698,3.1371,4.2807
7.088,-7.1699,3.3724
4.1436,0.30692,3.8629
9.3841,-3.0202,-1.1099
6.5752,-16.572,2.214
4.4361,2.3512,4.6914
7.0877,-5.1211,3.3017
2.873,-0.54164,4.8303
7.4961,-2.7947,1.0944
7.4961,-2.7947,1.0944
-3.1424,13.213,6.2012
0.70995,-3.5611,0.78664
7.7244,-1.8015,4.6066
7.4714,-0.74412,1.388
6.77,-8.4106,3.531
-0.070332,4.3941,8.7187
2.0678,-1.0602,2.8127
9.0973,-1.0894,4.7383
3.7811,-3.1469,3.1231
7.4991,-6.4319,3.6766
2.0374,1.5674,9.6375
2.5951,-0.43011,1.7387
8.1297,-3.6324,4.0628
1.6343,-1.4751,1.788
4.9458,-12.038,2.6971
2.417,1.3209,7.9185
-0.77735,-0.45767,2.6065
3.3172,-1.4712,3.9387
5.5927,0.99444,1.9033
9.2558,-12.609,3.229
7.2016,-0.82532,6.823
4.1739,-0.24738,2.685
-0.092069,-0.69379,2.8951
4.7997,0.90267,4.0763
3.8993,-7.3136,1.6903
2.7622,-4.2227,4.3256
8.294,6.0368,2.9739
0.026934,1.6763,3.741
4.8784,-0.091653,1.9904
7.556,-9.3474,3.5335
6.3736,-3.7209,6.3979
-1.434,3.0353,3.6528
3.7466,2.1825,1.6289
7.4916,0.3411,0.40108
7.4555,-7.9129,3.7716
2.1169,-5.8791,4.3309
-0.35688,6.4019,3.2388
2.9825,-0.13941,1.2597
7.5073,1.9312,1.8203
8.2932,-6.8014,4.2652
5.2635,-5.7955,3.6575
1.756,4.3033,2.8501
0.20045,-1.2843,2.7018
7.4206,1.5891,2.6466
7.4206,1.5891,2.6466
6.494,-4.1603,3.4709
-1.0727,4.7727,2.266
-0.24818,-1.5206,4.0616
9.313,2.5968,0.27645
4.3266,-7.27,3.6647
8.7103,-1.9807,4.0681
3.7283,8.3096,1.4939
5.8477,-5.5546,2.3519
9.8886,2.4497,0.95742
7.6095,-6.4463,4.3822
8.1025,-3.2685,3.8934
3.7381,9.0492,1.8427
3.8125,-6.3938,3.9602
10.369,1.5485,1.484
10.369,1.5485,1.484
5.8855,-0.70582,3.3123
5.2594,8.2531,1.4042
3.3635,-8.6775,2.9946
7.6406,1.441,1.8679
4.901,-6.7436,5.7487
0.40183,-2.7478,4.2251
7.0462,10.322,0.153
4.465,-6.8492,2.5166
7.6048,3.7364,3.0335
7.0483,-6.7544,4.8233
4.0671,-4.2077,4.9329
9.3194,11.08,1.9434
0.44698,-9.5584,2.7304
8.5136,5.2472,1.9823
8.5136,5.2472,1.9823
2.1501,-5.3409,5.2203
9.5067,8.6699,-0.238
3.1905,17.377,2.5552
5.1026,4.83,1.3484
5.1026,4.83,1.3484
2.2202,-5.2575,7.0617
-6.2594,-6.3528,-5.3173
12.701,28.224,-1.9564
8.2281,4.3226,3.8226
2.2573,-1.8249,4.2043
6.8229,-8.3051,6.858
5.1089,12.345,-1.9306
5.1089,12.345,-1.9306
4.8166,1.459,5.0562
-0.46902,-5.1318,3.6031
2.0782,-6.0166,4.6975
2.8518,10.112,0.044791
11.534,17.199,-0.58709
2.2,4.2728,5.8903
0.52638,1.2391,4.4545
6.0263,-11.067,4.4567
-1.1907,20.671,3.3319
-1.1907,20.671,3.3319
3.0933,-18.517,2.8863
0.7575,-2.8793,4.3896
10.996,-11.653,4.0935
-0.64378,22.581,2.7931
-0.64378,22.581,2.7931
5.471,-0.93228,4.2757
3.7694,-3.8889,3.6446
6.1331,-14.432,4.1838
4.6423,7.6963,3.1496
4.6423,7.6963,3.1496
5.7041,-0.043042,5.199
4.6141,-4.3663,4.0299
10.479,-14.017,5.3126
1.7798,15.383,2.9712
1.7798,15.383,2.9712
4.3777,1.4001,5.9192
4.0761,-6.6355,3.2443
11.574,-12.086,7.3654
-1.0247,10.031,2.1447
-1.0247,10.031,2.1447
8.0036,2.3778,7.3021
2.2577,-8.2831,4.373
7.1171,-15.082,5.2268
2.0052,8.1164,2.4756
2.0052,8.1164,2.4756
5.2227,0.81211,4.8293
5.1399,-4.9528,4.714
8.7258,-21.66,4.6026
0.048991,8.0544,2.7023
0.048991,8.0544,2.7023
1.3027,1.1621,2.791
4.8005,-6.0373,4.5262
6.438,-13.382,4.6829
5.7603,4.9558,2.5864
5.7603,4.9558,2.5864
0.70426,0.25097,2.8739
0.70426,0.25097,2.8739
7.564,-13.425,4.5799
5.8942,6.3678,6.1974
12.595,22.824,-0.071569
5.6524,9.6475,3.194
2.9244,-4.4948,3.8299
6.4736,-14.409,5.8908
6.5688,9.2111,2.0115
6.5688,9.2111,2.0115
5.9055,2.9598,2.9999
5.9055,2.9598,2.9999
9.7705,-13.98,5.8086
6.0038,5.4359,1.1909
6.0038,5.4359,1.1909
1.6389,6.5335,2.7865
8.5699,-4.9677,5.7526
9.3989,-16.449,5.8123
5.1637,12.121,0.3187
5.1637,12.121,0.3187
7.3042,3.8154,1.9329
2.7258,-7.6388,2.7657
7.6411,-16.273,6.2598
3.3924,5.603,1.9161
3.3924,5.603,1.9161
4.9512,3.0469,3.2372
6.7683,-6.9754,3.1839
9.5988,-15.277,5.3593
5.2479,-0.007461,1.8887
5.2479,-0.007461,1.8887
1.571,1.5877,5.1534
9.762,-4.0398,3.9962
8.878,-15.315,6.1814
8.1811,-0.63084,2.6992
8.1811,-0.63084,2.6992
8.1811,-0.63084,2.6992
3.5468,-4.8974,3.3248
9.2092,-14.862,7.0605
6.3242,-1.503,1.2974
6.3242,-1.503,1.2974
5.5346,4.6471,3.4375
6.44,-4.6278,3.2768
5.9525,-9.7366,9.7851
3.1252,-0.59913,4.3215
3.1252,-0.59913,4.3215
3.1252,-0.59913,4.3215
13.467,-3.2962,5.5994
12.172,-16.255,8.7593
0.55331,-3.0965,5.4093
0.55331,-3.0965,5.4093
8.4516,5.1267,2.2329
11.428,-3.6088,3.6906
9.5158,-17.617,8.8574
6.9543,-2.8338,1.515
6.9543,-2.8338,1.515
7.3347,7.4002,0.70119
12.178,-3.5075,3.7753
9.9431,-14.734,10.068
7.6468,-3.1593,6.1303
7.6468,-3.1593,6.1303
7.8093,5.3755,0.023106
10.415,-4.7448,2.9065
6.2511,-15.559,11.189
9.0603,-4.5929,5.2478
9.0603,-4.5929,5.2478
5.7255,8.1023,-0.82067
8.9968,-3.8812,2.9358
12.083,-18.323,8.7122
5.0727,-7.4039,6.7601
5.0727,-7.4039,6.7601
7.1818,7.0958,0.59591
7.2724,-4.475,2.6665
10.347,-17.608,10.343
5.668,-5.9437,5.2874
5.668,-5.9437,5.2874
7.8381,16.086,-0.96725
6.0766,-4.8944,2.3565
7.9282,-19.241,11.088
7.366,-8.7083,6.0002
7.366,-8.7083,6.0002
7.6191,11.703,-0.60475
2.5455,-5.0567,2.0051
2.5455,-5.0567,2.0051
9.0828,-11.115,5.8392
9.0828,-11.115,5.8392
5.9206,16.615,0.80488
13.122,-5.3326,2.7693
12.133,-22.377,12.566
9.5007,-10.396,4.9101
6.3922,8.8246,2.1472
6.3922,8.8246,2.1472
2.0342,-7.3088,3.2515
9.9755,-14.996,10.388
9.8628,-11.479,5.7538
7.6222,-7.7642,1.275
7.6222,-7.7642,1.275
11.572,-7.045,5.3877
9.9184,-20.137,12.158
7.8126,-12.962,5.6946
8.5807,12.697,4.8488
11.529,16.459,0.92142
11.318,-6.3098,5.4363
3.6169,5.7036,5.081
8.6625,-14.401,6.0153
11.435,6.3216,1.7223
11.435,6.3216,1.7223
11.41,-12.45,3.0071
-3.0953,5.8465,5.4081
13.036,-17.053,8.2244
6.7203,7.0441,1.634
12.603,15.24,-2.107
10.715,-16.805,-0.54208
3.9331,14.96,4.3876
6.4481,-18.025,8.5456
6.9752,4.6325,3.6619
7.6579,10.979,-4.006
7.7845,-24.21,1.4627
3.7652,10.247,5.1358
9.9007,-15.153,5.5664
9.1013,3.7714,2.3368
8.7947,9.2029,-4.4884
5.1939,-20.687,-0.52389
3.6973,9.0113,6.2867
8.7275,-18.614,5.363
9.9148,-8.6543,4.1616
9.9148,-8.6543,4.1616
9.4695,-16.913,1.4361
5.4689,8.717,6.8881
6.9302,-17.268,6.9048
6.9302,-17.268,6.9048
14.317,20.536,-0.93649
6.9042,-16.772,0.30996
7.1819,9.777,8.5921
14.54,-21.833,8.9555
14.54,-21.833,8.9555
8.7828,12.062,-1.6054
1.8764,-21.516,-1.5788
6.0888,8.6312,4.7768
6.8066,-18.154,6.5619
9.2889,8.2372,2.2489
9.2889,8.2372,2.2489
9.6888,-6.9195,1.543
2.4065,6.82,7.3242
8.8409,-17.52,10.355
3.5698,15.217,3.5926
3.5698,15.217,3.5926
9.0359,-4.0948,6.0751
3.2968,9.2388,6.413
15.955,-19.836,9.6471
15.955,-19.836,9.6471
15.955,-19.836,9.6471
6.7237,-15.171,2.5235
4.5765,6.5961,5.2095
9.0179,-17.904,7.7292
9.0179,-17.904,7.7292
9.0179,-17.904,7.7292
7.578,-12.471,0.16971
4.6932,9.3354,4.5029
10.159,-18.144,7.9659
10.159,-18.144,7.9659
14.237,-12.207,-0.29806
10.528,-10.277,-1.7638
7.6141,7.6794,6.2569
11.651,-19.797,8.9012
11.651,-19.797,8.9012
10.087,-11.42,3.1112
10.852,-10.12,1.4887
8.1289,5.9779,7.5485
9.5477,-17.985,7.9507
9.5477,-17.985,7.9507
9.9875,-12.928,2.7733
12.905,-8.5667,0.0063015
3.4074,9.2694,4.605
7.6299,-18.037,8.236
7.6299,-18.037,8.236
7.7127,-0.75064,3.9845
7.285,-10.289,0.3675
8.3477,9.3985,2.7217
10.464,-19.923,8.2811
10.464,-19.923,8.2811
9.7838,-2.1004,2.0361
8.1488,-13.044,2.3607
3.6401,7.6839,4.5693
10.951,-19.585,8.82
-3.7111,-13.734,4.6103
5.5057,-1.0438,-0.57504
5.7872,-10.406,-1.7459
0.95221,7.3393,4.7083
8.8755,-20.333,8.523
-1.1891,13.298,3.6622
6.8549,2.053,0.23598
5.1303,-13.343,-0.38441
5.201,4.5078,5.143
9.1644,-23.147,7.4934
-3.9285,-14.067,2.5366
8.7017,0.87113,2.5841
8.515,-7.9934,-0.13451
3.1301,3.68,2.636
8.8076,-24.264,6.7518
-2.8233,-12.318,3.2415
7.5482,-0.34613,2.9299
3.4109,-13.977,3.6641
-1.4141,9.2799,-0.97719
7.3978,-27.139,8.3213
0.88358,-12.632,3.8724
6.2667,-8.8758,-2.49
5.7633,-10.262,0.32316
0.037992,9.7577,-0.0059513
8.629,-24.599,7.2141
0.29855,-12.766,4.1985
5.1341,-12.691,1.6321
6.405,-7.9505,-0.75315
2.1652,4.9049,1.7612
2.1652,4.9049,1.7612
-0.30449,-11.095,2.7379
9.3059,6.094,-1.149
4.5634,-16.151,-0.76575
-4.0759,11.428,0.76075
-4.0759,11.428,0.76075
4.2851,-10.82,1.4554
4.5927,2.4925,-0.72771
6.4996,-10.092,0.20188
4.0328,3.539,2.9021
4.0328,3.539,2.9021
5.766,-10.313,2.8956
4.0641,-5.0075,1.2795
6.6185,-10.139,3.2021
-3.2748,10.07,1.191
-3.2748,10.07,1.191
4.8737,-9.407,5.0165
4.5678,-9.2033,3.38
10.157,-7.7395,4.6381
-2.953,2.6263,5.3578
2.3444,7.298,5.534
6.4287,-8.3027,3.1318
4.0943,-0.67583,0.8724
5.1887,-8.3848,1.291
2.3476,9.9907,4.8398
4.3896,8.9545,4.2976
2.2002,-8.8204,3.1693
7.5257,-0.97305,1.5714
5.322,-13.877,1.5995
-1.5644,4.236,4.9964
4.3019,11.062,3.6308
2.2782,-7.6002,2.8878
8.6605,0.053406,0.063932
4.411,-5.0034,-0.89898
6.3128,-0.61712,5.4908
4.1365,7.8313,4.4461
2.9884,-8.0997,2.0649
6.398,1.4651,0.4228
6.0497,-5.1886,2.5797
-2.3346,1.2038,6.647
4.7759,6.8206,5.8761
7.8041,-7.6221,0.74961
3.58,2.21,1.5464
4.4788,-13.443,4.2798
3.378,-2.3635,4.1386
3.3758,6.6227,4.6333
2.1238,-7.9253,2.1608
5.0721,1.2945,2.1642
4.5102,0.0067129,1.9826
0.90493,-0.63594,2.1963
7.4753,5.4809,4.7076
7.0186,-6.9182,3.5254
9.7557,2.0201,0.99274
3.6524,1.3238,2.786
1.7724,-1.1798,0.72493
3.2652,5.1364,4.8049
4.4243,-7.3138,4.4097
3.6988,4.2588,3.3991
4.626,1.1993,0.85179
3.7086,-5.4103,1.5728
7.6497,5.3011,4.99
6.034,-5.1831,4.3886
13.326,4.6708,-0.16668
3.5959,3.0314,3.291
6.3758,-5.1411,2.499
5.064,2.1747,4.5753
6.7878,-5.5202,3.9896
9.6467,5.8916,1.4646
2.5592,1.978,3.4405
5.8283,-9.457,-2.2409
10.535,5.2301,5.0942
10.079,-1.854,3.8013
11.802,6.1965,0.96841
2.0842,2.7558,0.96598
2.8887,-8.1125,4.2313
7.2543,7.0629,6.2534
9.1509,-3.7692,2.6945
8.071,8.2615,3.5141
1.1885,2.7203,2.2861
5.4766,-15.234,4.7801
0.30301,5.3335,5.7331
8.9272,-2.995,1.1831
8.5507,6.403,2.6984
3.6178,1.1062,0.9741
11.284,-5.3637,5.6017
6.7483,9.1531,-0.23746
7.3624,-3.604,2.2738
5.5417,5.518,0.36332
3.9835,2.1692,1.0302
11.076,-17.432,6.1202
3.2051,2.649,-1.1666
8.0837,-3.917,1.9926
7.2367,3.8227,1.2328
1.0382,-1.0626,1.4979
9.9052,-15.009,3.6471
3.4948,0.95878,-0.44368
7.6752,-4.8943,2.5453
5.323,6.5554,1.169
0.10873,1.412,0.53311
7.1057,-16.402,2.7871
3.6823,1.052,-1.5375
7.3939,-5.036,1.9406
6.2192,9.7214,3.4927
-0.91752,2.7745,0.23901
6.4549,-15.484,2.4192
6.0261,2.463,-0.80855
7.7125,-3.0428,2.4569
10.439,10.536,2.4785
3.9574,2.4002,-0.53124
12.665,-12.451,8.7045
4.9801,5.4587,1.2687
8.5824,-4.3722,2.1902
7.8101,16.884,0.15762
1.189,3.8879,0.032962
9.616,-16.116,5.6844
6.1619,7.0269,0.32356
10.295,-3.9715,2.8195
7.4025,17.274,1.1631
-0.01206,4.4628,0.39376
-0.01206,4.4628,0.39376
6.1072,9.9453,1.1652
3.4555,3.7765,6.5312
3.3432,9.0872,2.6262
2.0441,3.7731,1.3303
10.973,-16.99,10.509
9.279,6.3555,-0.11887
8.2349,4.3814,5.4776
5.0933,19.083,1.8464
-0.04995,4.1355,1.8573
10.907,-13.605,6.5589
8.4286,7.6219,1.9922
3.4376,3.6373,6.7662
9.687,11.744,-1.6843
3.2582,7.6209,0.80861
8.9547,-14.836,7.2861
5.8984,6.6998,0.2145
10.577,4.6492,3.9463
5.9765,7.9943,-2.3383
-1.7384,4.5548,-0.59391
6.7835,-18.898,7.1772
6.584,8.9906,1.3244
4.7204,4.4745,4.6011
8.6678,12.399,-1.0467
0.68661,4.733,1.4219
2.7825,-15.924,8.3432
7.2627,8.0195,1.3416
5.7274,13.299,4.9472
4.9514,9.4348,-1.4189
4.3186,8.7936,1.6891
6.0477,-17.343,7.9918
6.0238,7.5842,-0.40096
5.4,3.1896,5.5393
1.9266,8.6351,-2.5303
-0.11753,6.3325,0.55367
6.838,-15.865,10.095
6.3995,8.2999,-0.13151
3.831,10.077,5.8254
3.3474,14.19,-3.7836
1.7802,5.6653,0.56712
6.9795,-15.971,9.4893
5.1719,5.4648,0.21118
4.9894,-9.3134,5.5218
3.6086,3.9471,-0.81617
-0.94581,4.1368,-0.90919
4.1595,-21.475,10.261
6.4496,7.864,0.86902
5.0894,6.8989,4.203
3.5781,13.138,-2.3315
2.6112,3.0427,-0.61145
2.6112,3.0427,-0.61145
8.6859,8.1116,1.0567
6.6605,4.6144,4.4193
7.8823,18.502,-3.9077
5.1831,3.1403,1.0852
5.1831,3.1403,1.0852
6.6604,5.4283,1.4039
8.272,9.9546,6.2315
8.2081,22.903,-2.5743
7.3679,3.647,0.42303
1.0758,-17.169,10.529
10.095,9.7189,0.51611
10.095,9.7189,0.51611
8.299,19.175,-6.0203
5.8386,6.8637,0.078826
5.8386,6.8637,0.078826
11.178,6.8067,-0.0095647
8.1744,7.9473,4.2211
6.0551,22.092,-3.749
10.289,8.1118,-1.2759
10.289,8.1118,-1.2759
5.1539,6.8172,-1.4794
